stop_id,cumulative_dwell_time,cumulative_leg_time,cumulative_stops,day_of_week,section_id,rain_mm,wind_speed,visibility_km,commercial_speed,occupancy_rate,schedule_adherence,hour_of_day,is_peak_hour,temperature_c,snow_mm,is_holiday,is_special_event,delay_trend,route_historical_avg,delay_severity_category,schedule_adherence
STOP_106,180,720,6,4,1,0.0,10.0,10.0,25.0,0.5,-4.780576116834864,17,1,20.0,0.0,0,0,0.0,0.0,0,-4.780576116834864
STOP_109,270,1080,9,4,85,0.0,10.0,10.0,25.0,0.5,8.583082568933516,13,0,20.0,0.0,0,0,0.0,0.0,1,8.583082568933516
STOP_105,150,600,5,4,60,0.0,10.0,10.0,25.0,0.5,-3.240797782993324,9,1,20.0,0.0,0,0,0.0,0.0,0,-3.240797782993324
STOP_107,210,840,7,4,85,0.0,10.0,10.0,25.0,0.5,1.8899716120081416,13,0,20.0,0.0,0,0,0.0,0.0,0,1.8899716120081416
STOP_108,240,960,8,4,34,0.0,10.0,10.0,25.0,0.5,-2.526728351522923,17,1,20.0,0.0,0,0,0.0,0.0,0,-2.526728351522923
STOP_110,300,1200,10,4,28,0.0,10.0,10.0,25.0,0.5,4.699006659229928,7,1,20.0,0.0,0,0,0.0,0.0,0,4.699006659229928
STOP_107,210,840,7,4,90,0.0,10.0,10.0,25.0,0.5,9.053917955967083,6,0,20.0,0.0,0,0,0.0,0.0,1,9.053917955967083
STOP_103,90,360,3,4,74,0.0,10.0,10.0,25.0,0.5,-1.609502048170219,9,1,20.0,0.0,0,0,0.0,0.0,0,-1.609502048170219
STOP_107,210,840,7,4,34,0.0,10.0,10.0,25.0,0.5,-2.0226338809197637,17,1,20.0,0.0,0,0,0.0,0.0,0,-2.0226338809197637
STOP_111,330,1320,11,4,69,0.0,10.0,10.0,25.0,0.5,-0.5182569341862259,7,1,20.0,0.0,0,0,0.0,0.0,0,-0.5182569341862259
STOP_100,0,0,0,4,65,0.0,10.0,10.0,25.0,0.5,9.95363827884033,13,0,20.0,0.0,0,0,0.0,0.0,1,9.95363827884033
STOP_105,150,600,5,4,14,0.0,10.0,10.0,25.0,0.5,-3.821632536144093,21,0,20.0,0.0,0,0,0.0,0.0,0,-3.821632536144093
STOP_110,300,1200,10,4,52,0.0,10.0,10.0,25.0,0.5,7.074455955988817,14,0,20.0,0.0,0,0,0.0,0.0,1,7.074455955988817
STOP_110,300,1200,10,4,3,0.0,10.0,10.0,25.0,0.5,-2.9952412788422302,8,1,20.0,0.0,0,0,0.0,0.0,0,-2.9952412788422302
STOP_103,90,360,3,4,15,0.0,10.0,10.0,25.0,0.5,5.360196567220099,17,1,20.0,0.0,0,0,0.0,0.0,1,5.360196567220099
STOP_109,270,1080,9,4,44,0.0,10.0,10.0,25.0,0.5,8.921527532646799,14,0,20.0,0.0,0,0,0.0,0.0,1,8.921527532646799
STOP_105,150,600,5,4,69,0.0,10.0,10.0,25.0,0.5,1.910047447502337,7,1,20.0,0.0,0,0,0.0,0.0,0,1.910047447502337
STOP_101,30,120,1,4,85,0.0,10.0,10.0,25.0,0.5,0.2731339007454703,13,0,20.0,0.0,0,0,0.0,0.0,0,0.2731339007454703
STOP_110,300,1200,10,4,74,0.0,10.0,10.0,25.0,0.5,4.77851298343691,8,1,20.0,0.0,0,0,0.0,0.0,0,4.77851298343691
STOP_108,240,960,8,4,22,0.0,10.0,10.0,25.0,0.5,-3.244824127130807,18,1,20.0,0.0,0,0,0.0,0.0,0,-3.244824127130807
STOP_107,210,840,7,4,1,0.0,10.0,10.0,25.0,0.5,-1.8913655034668253,17,1,20.0,0.0,0,0,0.0,0.0,0,-1.8913655034668253
STOP_108,240,960,8,4,54,0.0,10.0,10.0,25.0,0.5,-1.2818996190736454,17,1,20.0,0.0,0,0,0.0,0.0,0,-1.2818996190736454
STOP_103,90,360,3,4,55,0.0,10.0,10.0,25.0,0.5,3.4910746967224764,20,0,20.0,0.0,0,0,0.0,0.0,0,3.4910746967224764
STOP_109,270,1080,9,4,1,0.0,10.0,10.0,25.0,0.5,0.7993025895075129,17,1,20.0,0.0,0,0,0.0,0.0,0,0.7993025895075129
STOP_106,180,720,6,4,12,0.0,10.0,10.0,25.0,0.5,3.3203156467012946,11,0,20.0,0.0,0,0,0.0,0.0,0,3.3203156467012946
STOP_107,210,840,7,4,54,0.0,10.0,10.0,25.0,0.5,-0.2944023192190215,17,1,20.0,0.0,0,0,0.0,0.0,0,-0.2944023192190215
STOP_110,300,1200,10,4,44,0.0,10.0,10.0,25.0,0.5,7.672934912344491,14,0,20.0,0.0,0,0,0.0,0.0,1,7.672934912344491
STOP_111,330,1320,11,4,64,0.0,10.0,10.0,25.0,0.5,-3.298387743441249,21,0,20.0,0.0,0,0,0.0,0.0,0,-3.298387743441249
STOP_104,120,480,4,4,12,0.0,10.0,10.0,25.0,0.5,9.613714812171342,11,0,20.0,0.0,0,0,0.0,0.0,1,9.613714812171342
STOP_106,180,720,6,4,15,0.0,10.0,10.0,25.0,0.5,9.642804624821256,17,1,20.0,0.0,0,0,0.0,0.0,1,9.642804624821256
STOP_110,300,1200,10,4,37,0.0,10.0,10.0,25.0,0.5,9.24849502369114,10,0,20.0,0.0,0,0,0.0,0.0,1,9.24849502369114
STOP_102,60,240,2,4,52,0.0,10.0,10.0,25.0,0.5,6.644357162739217,14,0,20.0,0.0,0,0,0.0,0.0,1,6.644357162739217
STOP_103,90,360,3,4,14,0.0,10.0,10.0,25.0,0.5,7.50687926378241,21,0,20.0,0.0,0,0,0.0,0.0,1,7.50687926378241
STOP_102,60,240,2,4,90,0.0,10.0,10.0,25.0,0.5,1.767897871760855,7,1,20.0,0.0,0,0,0.0,0.0,0,1.767897871760855
STOP_109,270,1080,9,4,22,0.0,10.0,10.0,25.0,0.5,6.995768704280794,18,1,20.0,0.0,0,0,0.0,0.0,1,6.995768704280794
STOP_106,180,720,6,4,22,0.0,10.0,10.0,25.0,0.5,5.305587258737209,18,1,20.0,0.0,0,0,0.0,0.0,1,5.305587258737209
STOP_109,270,1080,9,4,90,0.0,10.0,10.0,25.0,0.5,6.947265839943712,6,0,20.0,0.0,0,0,0.0,0.0,1,6.947265839943712
STOP_107,210,840,7,4,52,0.0,10.0,10.0,25.0,0.5,5.863488214179238,14,0,20.0,0.0,0,0,0.0,0.0,1,5.863488214179238
STOP_109,270,1080,9,4,12,0.0,10.0,10.0,25.0,0.5,1.2074119798119376,11,0,20.0,0.0,0,0,0.0,0.0,0,1.2074119798119376
STOP_102,60,240,2,4,44,0.0,10.0,10.0,25.0,0.5,4.025232460274442,14,0,20.0,0.0,0,0,0.0,0.0,0,4.025232460274442
STOP_111,330,1320,11,4,74,0.0,10.0,10.0,25.0,0.5,7.486257751153791,8,1,20.0,0.0,0,0,0.0,0.0,1,7.486257751153791
STOP_110,300,1200,10,4,53,0.0,10.0,10.0,25.0,0.5,-4.461047267210406,15,0,20.0,0.0,0,0,0.0,0.0,0,-4.461047267210406
STOP_109,270,1080,9,4,3,0.0,10.0,10.0,25.0,0.5,3.7700213524873716,8,1,20.0,0.0,0,0,0.0,0.0,0,3.7700213524873716
STOP_109,270,1080,9,4,18,0.0,10.0,10.0,25.0,0.5,7.39927518253733,10,0,20.0,0.0,0,0,0.0,0.0,1,7.39927518253733
STOP_103,90,360,3,4,18,0.0,10.0,10.0,25.0,0.5,-4.869407794061846,10,0,20.0,0.0,0,0,0.0,0.0,0,-4.869407794061846
STOP_111,330,1320,11,4,15,0.0,10.0,10.0,25.0,0.5,-3.121691607247529,17,1,20.0,0.0,0,0,0.0,0.0,0,-3.121691607247529
STOP_101,30,120,1,4,74,0.0,10.0,10.0,25.0,0.5,6.947627795855626,9,1,20.0,0.0,0,0,0.0,0.0,1,6.947627795855626
STOP_101,30,120,1,4,25,0.0,10.0,10.0,25.0,0.5,6.784646552936909,12,0,20.0,0.0,0,0,0.0,0.0,1,6.784646552936909
STOP_110,300,1200,10,4,69,0.0,10.0,10.0,25.0,0.5,-0.6762263424894727,7,1,20.0,0.0,0,0,0.0,0.0,0,-0.6762263424894727
STOP_109,270,1080,9,4,13,0.0,10.0,10.0,25.0,0.5,5.285508144004659,13,0,20.0,0.0,0,0,0.0,0.0,1,5.285508144004659
STOP_110,300,1200,10,4,12,0.0,10.0,10.0,25.0,0.5,-1.937501612476355,11,0,20.0,0.0,0,0,0.0,0.0,0,-1.937501612476355
STOP_105,150,600,5,4,34,0.0,10.0,10.0,25.0,0.5,9.084946331289663,17,1,20.0,0.0,0,0,0.0,0.0,1,9.084946331289663
STOP_102,60,240,2,4,50,0.0,10.0,10.0,25.0,0.5,5.6926899379143245,14,0,20.0,0.0,0,0,0.0,0.0,1,5.6926899379143245
STOP_108,240,960,8,4,85,0.0,10.0,10.0,25.0,0.5,6.281930493153568,13,0,20.0,0.0,0,0,0.0,0.0,1,6.281930493153568
STOP_104,120,480,4,4,69,0.0,10.0,10.0,25.0,0.5,8.863814119046738,7,1,20.0,0.0,0,0,0.0,0.0,1,8.863814119046738
STOP_101,30,120,1,4,2,0.0,10.0,10.0,25.0,0.5,-2.6198168946547264,14,0,20.0,0.0,0,0,0.0,0.0,0,-2.6198168946547264
STOP_105,150,600,5,4,90,0.0,10.0,10.0,25.0,0.5,1.8141759518473377,6,0,20.0,0.0,0,0,0.0,0.0,0,1.8141759518473377
STOP_110,300,1200,10,4,50,0.0,10.0,10.0,25.0,0.5,-3.013930797553181,14,0,20.0,0.0,0,0,0.0,0.0,0,-3.013930797553181
STOP_100,0,0,0,4,90,0.0,10.0,10.0,25.0,0.5,8.541456819467632,6,0,20.0,0.0,0,0,0.0,0.0,1,8.541456819467632
STOP_101,30,120,1,4,64,0.0,10.0,10.0,25.0,0.5,1.9610003410675703,21,0,20.0,0.0,0,0,0.0,0.0,0,1.9610003410675703
STOP_101,30,120,1,4,33,0.0,10.0,10.0,25.0,0.5,8.69396507162035,8,1,20.0,0.0,0,0,0.0,0.0,1,8.69396507162035
STOP_101,30,120,1,4,22,0.0,10.0,10.0,25.0,0.5,-4.762652420047687,18,1,20.0,0.0,0,0,0.0,0.0,0,-4.762652420047687
STOP_106,180,720,6,4,90,0.0,10.0,10.0,25.0,0.5,1.7734837990836265,6,0,20.0,0.0,0,0,0.0,0.0,0,1.7734837990836265
STOP_104,120,480,4,4,2,0.0,10.0,10.0,25.0,0.5,1.4974466697274957,14,0,20.0,0.0,0,0,0.0,0.0,0,1.4974466697274957
STOP_105,150,600,5,4,85,0.0,10.0,10.0,25.0,0.5,-3.0935563967234114,13,0,20.0,0.0,0,0,0.0,0.0,0,-3.0935563967234114
STOP_102,60,240,2,4,3,0.0,10.0,10.0,25.0,0.5,-2.2194083137623277,8,1,20.0,0.0,0,0,0.0,0.0,0,-2.2194083137623277
STOP_101,30,120,1,4,23,0.0,10.0,10.0,25.0,0.5,2.7077610186489687,11,0,20.0,0.0,0,0,0.0,0.0,0,2.7077610186489687
STOP_107,210,840,7,4,74,0.0,10.0,10.0,25.0,0.5,-0.5288652421276585,9,1,20.0,0.0,0,0,0.0,0.0,0,-0.5288652421276585
STOP_102,60,240,2,4,85,0.0,10.0,10.0,25.0,0.5,4.155662429774915,13,0,20.0,0.0,0,0,0.0,0.0,0,4.155662429774915
STOP_102,60,240,2,4,99,0.0,10.0,10.0,25.0,0.5,5.41026121158613,12,0,20.0,0.0,0,0,0.0,0.0,1,5.41026121158613
STOP_104,120,480,4,4,28,0.0,10.0,10.0,25.0,0.5,0.6370752376912941,7,1,20.0,0.0,0,0,0.0,0.0,0,0.6370752376912941
STOP_105,150,600,5,4,22,0.0,10.0,10.0,25.0,0.5,3.393682816980129,18,1,20.0,0.0,0,0,0.0,0.0,0,3.393682816980129
STOP_100,0,0,0,4,34,0.0,10.0,10.0,25.0,0.5,7.7430132323185195,17,1,20.0,0.0,0,0,0.0,0.0,1,7.7430132323185195
STOP_105,150,600,5,4,28,0.0,10.0,10.0,25.0,0.5,5.621827523509381,7,1,20.0,0.0,0,0,0.0,0.0,1,5.621827523509381
STOP_104,120,480,4,4,54,0.0,10.0,10.0,25.0,0.5,5.967360166823758,17,1,20.0,0.0,0,0,0.0,0.0,1,5.967360166823758
STOP_103,90,360,3,4,59,0.0,10.0,10.0,25.0,0.5,8.126770668370705,16,1,20.0,0.0,0,0,0.0,0.0,1,8.126770668370705
STOP_102,60,240,2,4,22,0.0,10.0,10.0,25.0,0.5,2.841402123428047,18,1,20.0,0.0,0,0,0.0,0.0,0,2.841402123428047
STOP_104,120,480,4,4,22,0.0,10.0,10.0,25.0,0.5,4.8408253296355594,18,1,20.0,0.0,0,0,0.0,0.0,0,4.8408253296355594
STOP_101,30,120,1,4,59,0.0,10.0,10.0,25.0,0.5,-3.332942790019814,16,1,20.0,0.0,0,0,0.0,0.0,0,-3.332942790019814
STOP_106,180,720,6,4,33,0.0,10.0,10.0,25.0,0.5,0.20328964546578343,8,1,20.0,0.0,0,0,0.0,0.0,0,0.20328964546578343
STOP_103,90,360,3,4,13,0.0,10.0,10.0,25.0,0.5,-4.0909263842763535,13,0,20.0,0.0,0,0,0.0,0.0,0,-4.0909263842763535
STOP_104,120,480,4,4,65,0.0,10.0,10.0,25.0,0.5,-3.1042036639149932,13,0,20.0,0.0,0,0,0.0,0.0,0,-3.1042036639149932
STOP_108,240,960,8,4,2,0.0,10.0,10.0,25.0,0.5,6.374009380840887,14,0,20.0,0.0,0,0,0.0,0.0,1,6.374009380840887
STOP_104,120,480,4,4,62,0.0,10.0,10.0,25.0,0.5,2.3834847277361244,12,0,20.0,0.0,0,0,0.0,0.0,0,2.3834847277361244
STOP_100,0,0,0,4,1,0.0,10.0,10.0,25.0,0.5,1.3910646643914553,17,1,20.0,0.0,0,0,0.0,0.0,0,1.3910646643914553
STOP_108,240,960,8,4,69,0.0,10.0,10.0,25.0,0.5,8.41397677384621,7,1,20.0,0.0,0,0,0.0,0.0,1,8.41397677384621
STOP_107,210,840,7,4,60,0.0,10.0,10.0,25.0,0.5,0.2770750961552876,9,1,20.0,0.0,0,0,0.0,0.0,0,0.2770750961552876
STOP_109,270,1080,9,4,64,0.0,10.0,10.0,25.0,0.5,-3.1698887963466644,21,0,20.0,0.0,0,0,0.0,0.0,0,-3.1698887963466644
STOP_101,30,120,1,4,99,0.0,10.0,10.0,25.0,0.5,-4.086069174189201,12,0,20.0,0.0,0,0,0.0,0.0,0,-4.086069174189201
STOP_111,330,1320,11,4,53,0.0,10.0,10.0,25.0,0.5,8.903745194966621,15,0,20.0,0.0,0,0,0.0,0.0,1,8.903745194966621
STOP_106,180,720,6,4,54,0.0,10.0,10.0,25.0,0.5,6.724232187945986,17,1,20.0,0.0,0,0,0.0,0.0,1,6.724232187945986
STOP_109,270,1080,9,4,54,0.0,10.0,10.0,25.0,0.5,5.465744613299394,17,1,20.0,0.0,0,0,0.0,0.0,1,5.465744613299394
STOP_106,180,720,6,4,62,0.0,10.0,10.0,25.0,0.5,4.781395928224759,12,0,20.0,0.0,0,0,0.0,0.0,0,4.781395928224759
STOP_106,180,720,6,4,60,0.0,10.0,10.0,25.0,0.5,-2.464073323404256,9,1,20.0,0.0,0,0,0.0,0.0,0,-2.464073323404256
STOP_110,300,1200,10,4,18,0.0,10.0,10.0,25.0,0.5,0.4839355150595015,10,0,20.0,0.0,0,0,0.0,0.0,0,0.4839355150595015
STOP_111,330,1320,11,4,13,0.0,10.0,10.0,25.0,0.5,4.585482383723813,13,0,20.0,0.0,0,0,0.0,0.0,0,4.585482383723813
STOP_111,330,1320,11,4,85,0.0,10.0,10.0,25.0,0.5,-2.0466819233647464,13,0,20.0,0.0,0,0,0.0,0.0,0,-2.0466819233647464
STOP_100,0,0,0,4,25,0.0,10.0,10.0,25.0,0.5,0.5675427402929711,12,0,20.0,0.0,0,0,0.0,0.0,0,0.5675427402929711
STOP_109,270,1080,9,4,37,0.0,10.0,10.0,25.0,0.5,5.232297423424525,10,0,20.0,0.0,0,0,0.0,0.0,1,5.232297423424525
STOP_109,270,1080,9,4,53,0.0,10.0,10.0,25.0,0.5,-0.8342136897373426,16,1,20.0,0.0,0,0,0.0,0.0,0,-0.8342136897373426
STOP_110,300,1200,10,4,2,0.0,10.0,10.0,25.0,0.5,1.224568231001173,14,0,20.0,0.0,0,0,0.0,0.0,0,1.224568231001173
STOP_110,300,1200,10,4,15,0.0,10.0,10.0,25.0,0.5,8.268749393817817,17,1,20.0,0.0,0,0,0.0,0.0,1,8.268749393817817
STOP_106,180,720,6,4,18,0.0,10.0,10.0,25.0,0.5,4.458714123746384,10,0,20.0,0.0,0,0,0.0,0.0,0,4.458714123746384
STOP_108,240,960,8,4,59,0.0,10.0,10.0,25.0,0.5,-4.3205803458038385,16,1,20.0,0.0,0,0,0.0,0.0,0,-4.3205803458038385
STOP_111,330,1320,11,4,37,0.0,10.0,10.0,25.0,0.5,-2.9436581288186527,10,0,20.0,0.0,0,0,0.0,0.0,0,-2.9436581288186527
STOP_108,240,960,8,4,53,0.0,10.0,10.0,25.0,0.5,-0.8016102163035965,15,0,20.0,0.0,0,0,0.0,0.0,0,-0.8016102163035965
STOP_107,210,840,7,4,18,0.0,10.0,10.0,25.0,0.5,-1.704398144128994,10,0,20.0,0.0,0,0,0.0,0.0,0,-1.704398144128994
STOP_103,90,360,3,4,53,0.0,10.0,10.0,25.0,0.5,-1.475085836979626,15,0,20.0,0.0,0,0,0.0,0.0,0,-1.475085836979626
STOP_109,270,1080,9,4,14,0.0,10.0,10.0,25.0,0.5,5.539603087873433,21,0,20.0,0.0,0,0,0.0,0.0,1,5.539603087873433
STOP_108,240,960,8,4,44,0.0,10.0,10.0,25.0,0.5,-0.018353250378131403,14,0,20.0,0.0,0,0,0.0,0.0,0,-0.018353250378131403
STOP_100,0,0,0,4,27,0.0,10.0,10.0,25.0,0.5,-0.5907634847465371,8,1,20.0,0.0,0,0,0.0,0.0,0,-0.5907634847465371
STOP_104,120,480,4,4,13,0.0,10.0,10.0,25.0,0.5,5.280930151690086,13,0,20.0,0.0,0,0,0.0,0.0,1,5.280930151690086
STOP_105,150,600,5,4,3,0.0,10.0,10.0,25.0,0.5,8.029594597351384,8,1,20.0,0.0,0,0,0.0,0.0,1,8.029594597351384
STOP_106,180,720,6,4,85,0.0,10.0,10.0,25.0,0.5,-2.1607453112598582,13,0,20.0,0.0,0,0,0.0,0.0,0,-2.1607453112598582
STOP_111,330,1320,11,4,52,0.0,10.0,10.0,25.0,0.5,-4.214130566077082,14,0,20.0,0.0,0,0,0.0,0.0,0,-4.214130566077082
STOP_100,0,0,0,4,85,0.0,10.0,10.0,25.0,0.5,3.5033919437430407,13,0,20.0,0.0,0,0,0.0,0.0,0,3.5033919437430407
STOP_110,300,1200,10,4,14,0.0,10.0,10.0,25.0,0.5,-4.002085876837171,21,0,20.0,0.0,0,0,0.0,0.0,0,-4.002085876837171
STOP_111,330,1320,11,4,25,0.0,10.0,10.0,25.0,0.5,-1.2103095406807003,12,0,20.0,0.0,0,0,0.0,0.0,0,-1.2103095406807003
STOP_104,120,480,4,4,99,0.0,10.0,10.0,25.0,0.5,-0.21432388501640254,12,0,20.0,0.0,0,0,0.0,0.0,0,-0.21432388501640254
STOP_110,300,1200,10,4,1,0.0,10.0,10.0,25.0,0.5,4.937259204124123,17,1,20.0,0.0,0,0,0.0,0.0,0,4.937259204124123
STOP_100,0,0,0,4,64,0.0,10.0,10.0,25.0,0.5,-4.724207867726041,21,0,20.0,0.0,0,0,0.0,0.0,0,-4.724207867726041
STOP_100,0,0,0,4,60,0.0,10.0,10.0,25.0,0.5,-4.4759113039101734,9,1,20.0,0.0,0,0,0.0,0.0,0,-4.4759113039101734
STOP_108,240,960,8,4,12,0.0,10.0,10.0,25.0,0.5,7.15387880049297,11,0,20.0,0.0,0,0,0.0,0.0,1,7.15387880049297
STOP_106,180,720,6,4,99,0.0,10.0,10.0,25.0,0.5,8.620226340624614,12,0,20.0,0.0,0,0,0.0,0.0,1,8.620226340624614
STOP_107,210,840,7,4,69,0.0,10.0,10.0,25.0,0.5,-0.22606937921411163,7,1,20.0,0.0,0,0,0.0,0.0,0,-0.22606937921411163
STOP_111,330,1320,11,4,12,0.0,10.0,10.0,25.0,0.5,-4.364865818414242,11,0,20.0,0.0,0,0,0.0,0.0,0,-4.364865818414242
STOP_105,150,600,5,4,44,0.0,10.0,10.0,25.0,0.5,-1.2534175633022033,14,0,20.0,0.0,0,0,0.0,0.0,0,-1.2534175633022033
STOP_108,240,960,8,4,33,0.0,10.0,10.0,25.0,0.5,6.917212267802592,8,1,20.0,0.0,0,0,0.0,0.0,1,6.917212267802592
STOP_111,330,1320,11,4,3,0.0,10.0,10.0,25.0,0.5,1.657887826319517,8,1,20.0,0.0,0,0,0.0,0.0,0,1.657887826319517
STOP_110,300,1200,10,4,59,0.0,10.0,10.0,25.0,0.5,3.027285005205255,16,1,20.0,0.0,0,0,0.0,0.0,0,3.027285005205255
STOP_101,30,120,1,4,12,0.0,10.0,10.0,25.0,0.5,4.474652726243375,11,0,20.0,0.0,0,0,0.0,0.0,0,4.474652726243375
STOP_108,240,960,8,4,74,0.0,10.0,10.0,25.0,0.5,-0.8323225519015176,9,1,20.0,0.0,0,0,0.0,0.0,0,-0.8323225519015176
STOP_107,210,840,7,4,44,0.0,10.0,10.0,25.0,0.5,4.288585480803725,14,0,20.0,0.0,0,0,0.0,0.0,0,4.288585480803725
STOP_106,180,720,6,4,2,0.0,10.0,10.0,25.0,0.5,7.788774324075141,14,0,20.0,0.0,0,0,0.0,0.0,1,7.788774324075141
STOP_106,180,720,6,4,55,0.0,10.0,10.0,25.0,0.5,2.6977462563516816,20,0,20.0,0.0,0,0,0.0,0.0,0,2.6977462563516816
STOP_107,210,840,7,4,23,0.0,10.0,10.0,25.0,0.5,2.6934558327821407,11,0,20.0,0.0,0,0,0.0,0.0,0,2.6934558327821407
